term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-453276_REGULATION_OF_MITOTIC_CELL_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0093070510816402	0.0003184678927864	0.0093070510816402	0.0144783100750403	0.009323836040707	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9764265_REGULATION_OF_CDH1_EXPRESSION_AND_FUNCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0126274829999999	0.0103858135405876	0.0126274829999999	0.0200674631327894	0.0092667795427894	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9954716_ZNF598_AND_THE_RIBOSOME_ASSOCIATED_QUALITY_TRIGGER_RQT_COMPLEX_DISSOCIATE_A_RIBOSOME_STALLED_ON_A_NO_GO_MRNA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0107865249490423	0.0029548268752119	0.0107865249490423	0.0156258021890876	0.0083077744237543	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3371497_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0041190932314814	0.425677772593032	0.0041190932314814	0.0082261500999578	0.0082261500999578	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-375165_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0080994797565608	0.0021431503977895	0.0080994797565608	0.0105458342789771	0.0079683927046438	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5689603_UCH_PROTEINASES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0070509307364391	0.0050637464510066	0.0070509307364391	0.0075863137109525	0.0075863137109525	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0078726083761904	0.1779745499084747	0.0078726083761904	0.0133777184838596	0.0075172114505262	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5610787_HEDGEHOG_OFF_STATE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0077106910179894	0.1922729089498718	0.0077106910179894	0.0123790028862806	0.0072323829683859	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0081911148561375	0.0079574110172468	0.0081911148561375	0.0087091831885438	0.0072314174485438	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0051715596009465	0.0034268975234533	0.0051715596009465	0.0072151811136663	0.0072151811136663	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0083279452969841	0.3437375737528704	0.0083279452969841	0.0255606738656701	0.0071346453456701	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9818564_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0062570130503703	0.2603701315376863	0.0062570130503703	0.014221654937614	0.007072472037614	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9707564_CYTOPROTECTION_BY_HMOX1	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0112773098569576	0.0091628273530217	0.0112773098569576	0.0245957386892631	0.0070673811492631	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5626467_RHO_GTPASES_ACTIVATE_IQGAPS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0045379402973544	0.3939649591735413	0.0045379402973544	0.0118139632874209	0.0069567170659122	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1483255_PI_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0034271214868783	0.6122794066857948	0.0034271214868783	0.0155546906103876	0.0069187947183876	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0057962025117407	0.2416140431225449	0.0057962025117407	0.0130174351990806	0.0067481386206806	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-168142_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0037384074014391	0.0193122500634903	0.0037384074014391	0.0060884770114297	0.0060884770114297	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-373760_L1CAM_INTERACTIONS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0028319621912698	0.6066806061941397	0.0028319621912698	0.0146726430909473	0.0056852488669473	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9020702_INTERLEUKIN_1_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0042038484645502	0.5500869539164981	0.0042038484645502	0.0068314975798947	0.0055569837465613	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5689901_METALLOPROTEASE_DUBS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0021436734667592	0.3859552052100589	0.0021436734667592	0.0068837417672262	0.0055027254901736	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1592389_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0072135734674603	0.1300472820179175	0.0072135734674603	0.010218415718842	0.005321785558842	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1660499_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0035637432693465	0.0038846660241272	0.0035637432693465	0.0056147881656824	0.0052945437758508	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-2029481_FCGR_ACTIVATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0076984778406349	0.2971177897419659	0.0076984778406349	0.0118884402628052	0.0052784538124052	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9035034_RHOF_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0026278274728306	0.1017894304988582	0.0026278274728306	0.0069589331550227	0.0048550182074438	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-373755_SEMAPHORIN_INTERACTIONS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0008391479518518	0.9307059769326844	0.0008391479518518	0.0274107703309297	0.0048044988530701	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-72702_RIBOSOMAL_SCANNING_AND_START_CODON_RECOGNITION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0037709232843386	0.0102053393106284	0.0037709232843386	0.0056848941868947	0.0047767858404386	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-6811442_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0054875394537566	0.000967610638997	0.0054875394537566	0.0079076999234876	0.0045956447901543	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5693571_NONHOMOLOGOUS_END_JOINING_NHEJ	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0026862523322222	0.450086487067472	0.0026862523322222	0.0064505867395613	0.0045774777435613	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1266695_INTERLEUKIN_7_SIGNALING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0039346110132962	0.0103858135405876	0.0039346110132962	0.0045008745461376	0.0045008745461376	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8852135_PROTEIN_UBIQUITINATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0034855153865873	0.008215387860644	0.0034855153865873	0.0043589855183789	0.0043589855183789	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-141444_AMPLIFICATION_OF_SIGNAL_FROM_UNATTACHED_KINETOCHORES_VIA_A_MAD2_INHIBITORY_SIGNAL	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0028716253236772	0.0061646211525073	0.0028716253236772	0.0046165253653017	0.0040938640081017	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5576891_CARDIAC_CONDUCTION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0029484940238624	0.4347681049931016	0.0029484940238624	0.0037921321779561	0.0035292490859561	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	blue_plausible_complementary	plausible/complementary	FLT_up	Vascular-wall/platelet interaction is plausible with hemostasis signals, but thymus direction is indirect.	FLT_up is plausible but weak.	low	Vascular-wall interaction may reflect platelet/endothelial or blood-composition effects.	Han2023;Gridley2003	0.0015868073600528	0.9786482449575596	0.0015868073600528	0.0901411785882455	0.0034435538682455	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9648025_EML4_AND_NUDC_IN_MITOTIC_SPINDLE_FORMATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0034216742935449	0.0610974109340298	0.0034216742935449	0.005742770990028	0.003398378659628	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5362517_SIGNALING_BY_RETINOIC_ACID	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0057059410000021	0.2016013424724801	0.0057059410000021	0.0050463018541655	0.0033948860440322	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1799339_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0043908411706349	0.1455569321759559	0.0043908411706349	0.0052276070989122	0.0032209971109122	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-72695_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0029191339019047	0.3863142083297743	0.0029191339019047	0.0076824021298789	0.003138180830121	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69239_SYNTHESIS_OF_DNA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0044011348837566	0.241015192061427	0.0044011348837566	0.0046717568470403	0.0031163692287069	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-111885_OPIOID_SIGNALLING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0019293071242857	0.4089405860981708	0.0019293071242857	0.0026907844658911	0.0026749986258911	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-73927_DEPURINATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0003473796703439	0.9573898560699204	0.0003473796703439	0.0112536686894385	0.0026747948058947	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-6791312_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0002090141409523	0.9573898560699204	0.0002090141409523	0.0058162360025789	0.002613137269421	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9013408_RHOG_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0029703531910105	0.021556961161112	0.0029703531910105	0.0054409233138903	0.002590038406357	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9860931_RESPONSE_OF_ENDOTHELIAL_CELLS_TO_SHEAR_STRESS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0031594699641534	0.0486663139963032	0.0031594699641534	0.0037425314115096	0.0024452777707096	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-975155_MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0021010525576137	0.3459339545466953	0.0021010525576137	0.0032395872995911	0.0024375102635912	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0002705676130158	0.9424838777686791	0.0002705676130158	0.0062753117676069	0.002409856170007	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-174143_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0038662670464761	0.0922926184225384	0.0038662670464761	0.005988798126395	0.002289739398395	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9769735_INITIATION_OF_COAGULATION_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0022128064439417	0.0946650886500011	0.0022128064439417	0.0027360491621613	0.0021192518261613	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-428157_SPHINGOLIPID_METABOLISM	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0031184469124074	0.0368914555432288	0.0031184469124074	0.0049358710177596	0.0019738487520929	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0030353527679365	0.3153143641045401	0.0030353527679365	0.0096467178889666	0.0016389172233666	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9843940_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0016016217489153	0.672872405986653	0.0016016217489153	0.0060459109469964	0.0015284299364701	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0005992270720423	0.8256944865160719	0.0005992270720423	0.004104032728095	0.0014587368236382	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5173214_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0027271174710582	0.081951226791101	0.0027271174710582	0.0055678760467017	0.0013940539480351	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0010381505956349	0.6121046277270575	0.0010381505956349	0.0052580871816848	0.0013647401149551	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-927802_NONSENSE_MEDIATED_DECAY_NMD	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0034728807767195	0.3853425340407144	0.0034728807767195	0.0064508517124736	0.0011138426275263	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-73929_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0020462374668253	0.3561457445856597	0.0020462374668253	0.0024433870998666	0.0010129201592	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-73884_BASE_EXCISION_REPAIR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0006872565497354	0.8670238923470064	0.0006872565497354	0.0036628192829297	0.0010044805604035	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69002_DNA_REPLICATION_PRE_INITIATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0018158489999206	0.3863142083297743	0.0018158489999206	0.0037099373740262	0.0009583347950263	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0017303805851322	0.3863142083297743	0.0017303805851322	0.0056065898345683	0.0008490499745684	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-72662_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0008601843658994	0.7274614247945878	0.0008601843658994	0.0078468935665174	0.0008362232294824	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-166058_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0014243269721693	0.7242063479812266	0.0014243269721693	0.0043911662073771	0.0007994056833772	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-450294_MAP_KINASE_ACTIVATION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0018379623022804	0.2184635526345797	0.0018379623022804	0.0029885365406003	0.0006120195636803	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-8866654_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0013570750818624	0.4708862928158966	0.0013570750818624	0.0028866543010834	0.0005252220797501	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69273_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.000767794114238	0.475566526690154	0.000767794114238	0.0027957254355868	0.0005232122129131	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9670095_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-9.553695707936478e-05	0.9573898560699204	9.553695707936478e-05	0.0037822384829472	0.0004803970758526	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-202430_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0026806310828042	0.7017227722091476	0.0026806310828042	0.0186743345309999	0.000463006901	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-190828_GAP_JUNCTION_TRAFFICKING	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.000832907189656	0.6784948917822461	0.000832907189656	0.003562773812035	0.000445209143035	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-69473_G2_M_DNA_DAMAGE_CHECKPOINT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0031637932940476	0.2078504395469718	0.0031637932940476	0.0055433993023403	0.000384260389007	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-181438_TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.000466123055582	0.8803007055449049	0.000466123055582	0.0098686527383227	1.01942383438601e-05	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-186797_SIGNALING_BY_PDGF	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0040786072265608	0.5832399466193293	0.0040786072265608	0.0065110970823332	3.434353499999982e-05	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3214858_RMTS_METHYLATE_HISTONE_ARGININES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0001311856477785	0.9384026375991692	0.0001311856477785	0.0039109429274035	0.0001015974529298	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9696270_RND2_GTPASE_CYCLE	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0002434185119193	0.7219617870155598	0.0002434185119193	0.0016595352599982	0.0001508004447982	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-199977_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0005127022982804	0.6921789022185693	0.0005127022982804	0.0033600287264595	0.0002267000227403	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0023384643778042	0.2945567043558075	0.0023384643778042	0.0037119996918456	0.0002285211646455	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-5633007_REGULATION_OF_TP53_ACTIVITY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0019737253492592	0.6867769200680467	0.0019737253492592	0.0158654471791227	0.0002316963764561	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-373080_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.0006537089628306	0.8018336774471321	0.0006537089628306	0.0078649139337473	0.0003954354398526	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		3.574592541798899e-05	0.96991231563971	3.574592541798899e-05	0.0014010805575613	0.0005480115657719	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0059129889304497	0.2510178145262293	0.0059129889304497	0.0108566459442104	0.0005905617108772	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0012342610072539	0.2154525787059314	0.0012342610072539	0.0031826167651157	0.0006694316691157	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-983189_KINESINS	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		-0.0014435903608994	0.2170070416751725	0.0014435903608994	0.004426313467642	0.000845631041642	0.0452117281136842	low_or_no_effect	low/no relative effect
R-MMU-9937850_NURD_COMPLEX_ASSEMBLY	gray_low_effect	low/no relative effect		not reviewed; low relative effect	not assessed		Kept gray because original quantitative effect threshold marked this row low/no relative effect.		0.001254306485582	0.6695511303746492	0.001254306485582	0.0093296839509385	0.0009777874630614	0.0452117281136842	low_or_no_effect	low/no relative effect
